,date,times,start,high:,low,end,vols
0,20190226,905,47350,47450,47150,47250,629057
1,20190226,910,47300,47300,47150,47200,183263
2,20190226,915,47150,47250,47150,47200,176549
3,20190226,920,47200,47250,47050,47050,191821
4,20190226,925,47050,47100,47050,47100,67978
5,20190226,930,47050,47150,47050,47100,56135
6,20190226,935,47100,47200,47050,47200,74349
7,20190226,940,47200,47200,47150,47150,29709
8,20190226,945,47200,47200,47150,47200,27073
9,20190226,950,47200,47250,47150,47250,40403
10,20190226,955,47200,47250,47150,47200,79015
11,20190226,1000,47200,47200,47150,47150,13288
12,20190226,1005,47150,47200,47150,47150,36622
13,20190226,1010,47150,47250,47150,47250,69199
14,20190226,1015,47250,47250,47200,47250,15653
15,20190226,1020,47200,47300,47200,47250,67413
16,20190226,1025,47200,47300,47200,47200,62566
17,20190226,1030,47200,47250,47200,47250,14771
18,20190226,1035,47250,47250,47050,47100,167907
19,20190226,1040,47050,47250,47050,47150,87878
20,20190226,1045,47150,47200,47050,47100,52879
21,20190226,1050,47100,47150,47050,47100,93923
22,20190226,1055,47050,47150,47050,47100,60442
23,20190226,1100,47100,47200,47100,47150,59075
24,20190226,1105,47200,47200,47100,47100,54466
25,20190226,1110,47100,47150,47100,47150,37927
26,20190226,1115,47150,47200,47100,47150,84372
27,20190226,1120,47150,47200,47150,47200,26285
28,20190226,1125,47200,47200,47100,47100,63571
29,20190226,1130,47100,47150,47050,47100,44185
30,20190226,1135,47050,47100,47050,47050,70557
31,20190226,1140,47050,47100,47000,47000,85981
32,20190226,1145,47000,47050,46950,47000,349660
33,20190226,1150,47000,47050,46900,46950,172750
34,20190226,1155,46950,47000,46950,46950,22692
35,20190226,1200,46950,47000,46950,46950,53938
36,20190226,1205,46950,47000,46900,46950,81565
37,20190226,1210,47000,47050,46950,46950,82582
38,20190226,1215,46950,47000,46950,46950,12556
39,20190226,1220,47000,47050,46950,47000,98402
40,20190226,1225,47000,47050,47000,47000,15438
41,20190226,1230,47000,47050,47000,47050,17951
42,20190226,1235,47050,47050,47000,47050,18621
43,20190226,1240,47050,47050,47000,47050,28592
44,20190226,1245,47000,47050,47000,47000,42017
45,20190226,1250,47000,47050,46950,46950,63287
46,20190226,1255,46950,47000,46950,46950,19675
47,20190226,1300,46950,47000,46950,46950,34836
48,20190226,1305,46950,47000,46950,46950,18422
49,20190226,1310,46950,47000,46950,46950,18595
50,20190226,1315,46950,47000,46900,46900,99799
51,20190226,1320,46900,46950,46850,46850,103993
52,20190226,1325,46850,46900,46850,46900,38999
53,20190226,1330,46900,46900,46750,46750,205022
54,20190226,1335,46750,46800,46600,46600,235327
55,20190226,1340,46600,46650,46500,46600,210370
56,20190226,1345,46600,46650,46600,46650,34173
57,20190226,1350,46650,46650,46550,46600,128543
58,20190226,1355,46600,46750,46600,46700,80888
59,20190226,1400,46700,46700,46650,46700,33953
60,20190226,1405,46700,46750,46650,46750,74588
61,20190226,1410,46750,46750,46600,46700,148417
62,20190226,1415,46700,46750,46650,46700,74543
63,20190226,1420,46700,46850,46650,46800,135041
64,20190226,1425,46850,46850,46700,46700,103564
65,20190226,1430,46700,46750,46700,46700,52858
66,20190226,1435,46700,46800,46700,46700,124965
67,20190226,1440,46700,46750,46650,46700,102816
68,20190226,1445,46700,46700,46600,46600,162998
69,20190226,1450,46600,46650,46600,46600,72325
70,20190226,1455,46600,46650,46600,46600,93345
71,20190226,1500,46600,46650,46600,46600,91129
72,20190226,1505,46600,46700,46550,46700,228838
73,20190226,1510,46650,46750,46650,46750,125185
74,20190226,1515,46700,46750,46650,46650,145186
75,20190226,1520,46650,46700,46650,46700,139804
76,20190226,1530,46750,46750,46750,46750,954485
77,20190227,905,47000,47150,46950,47000,367200
78,20190227,910,47050,47200,47000,47150,269219
79,20190227,915,47100,47200,47050,47100,182755
80,20190227,920,47150,47250,47100,47250,213411
81,20190227,925,47200,47250,47100,47200,115437
82,20190227,930,47150,47200,47100,47100,62292
83,20190227,935,47100,47250,47100,47150,151025
84,20190227,940,47100,47150,47050,47050,61332
85,20190227,945,47100,47100,47050,47050,85842
86,20190227,950,47100,47100,46950,47000,116968
87,20190227,955,46950,47100,46950,47000,143678
88,20190227,1000,47050,47050,46900,47000,128724
89,20190227,1005,46950,47000,46900,46900,51453
90,20190227,1010,46950,46950,46900,46900,72946
91,20190227,1015,46900,47100,46900,47000,177604
92,20190227,1020,46950,47050,46950,47000,121113
93,20190227,1025,47000,47000,46950,46950,36781
94,20190227,1030,47000,47100,46950,47100,109111
95,20190227,1035,47100,47200,47050,47100,134578
96,20190227,1040,47100,47150,47000,47150,79524
97,20190227,1045,47100,47150,47050,47050,51669
98,20190227,1050,47050,47150,47050,47100,75573
99,20190227,1055,47050,47150,47050,47150,81451
100,20190227,1100,47100,47150,47100,47100,62589
101,20190227,1105,47100,47150,47100,47150,45413
102,20190227,1110,47100,47200,47100,47200,73378
103,20190227,1115,47150,47200,47100,47100,59898
