,date,times,start,high:,low,end,vols
0,20201118,905,65700,66200,65600,66100,1700126
1,20201118,910,66100,66100,65600,65700,795941
2,20201118,915,65800,65800,65600,65600,349480
3,20201118,920,65600,65700,65300,65400,685724
4,20201118,925,65500,65500,65100,65200,635313
5,20201118,930,65100,65300,65000,65200,804149
6,20201118,935,65200,65200,64700,64700,1064293
7,20201118,940,64700,65100,64700,65000,803371
8,20201118,945,65100,65100,64700,64800,608220
9,20201118,950,64800,65000,64800,64800,278508
10,20201118,955,64800,64900,64700,64800,419509
11,20201118,1000,64800,64900,64700,64800,325238
12,20201118,1005,64800,65200,64800,65100,472013
13,20201118,1010,65100,65400,65000,65200,525930
14,20201118,1015,65200,65300,65100,65300,140963
15,20201118,1020,65300,65400,65100,65300,276707
16,20201118,1025,65300,65400,65100,65200,320792
17,20201118,1030,65200,65300,65100,65200,327400
18,20201118,1035,65300,65300,65000,65100,406386
19,20201118,1040,65200,65300,65100,65100,210304
20,20201118,1045,65100,65300,65100,65100,176177
21,20201118,1050,65200,65200,65100,65200,123827
22,20201118,1055,65200,65200,65000,65100,243274
23,20201118,1100,65000,65100,64800,64900,476774
24,20201118,1105,65000,65000,64800,64900,280909
25,20201118,1110,64900,64900,64800,64900,74046
26,20201118,1115,64900,64900,64800,64900,71029
27,20201118,1120,64900,65000,64800,65000,216673
28,20201118,1125,64900,65000,64800,64900,286366
29,20201118,1130,64900,65000,64800,64800,96111
30,20201118,1135,64800,65000,64800,64800,200523
31,20201118,1140,64800,64900,64800,64900,91983
32,20201118,1145,64900,64900,64700,64700,330580
33,20201118,1150,64800,64900,64700,64900,150215
34,20201118,1155,64800,65000,64800,64900,313309
35,20201118,1200,64900,65000,64900,65000,69555
36,20201118,1205,64900,65100,64900,65100,199169
37,20201118,1210,65000,65100,64900,64900,283930
38,20201118,1215,65000,65000,64900,65000,48276
39,20201118,1220,65000,65200,64900,65100,570476
40,20201118,1225,65100,65200,65000,65100,164152
41,20201118,1230,65100,65200,65000,65000,188199
42,20201118,1235,65000,65100,64900,65000,208972
43,20201118,1240,64900,65200,64900,65200,202348
44,20201118,1245,65100,65300,65100,65200,207574
45,20201118,1250,65200,65300,65100,65200,235378
46,20201118,1255,65100,65300,65100,65300,254851
47,20201118,1300,65200,65300,65100,65200,150362
48,20201118,1305,65200,65200,65100,65200,41229
49,20201118,1310,65200,65200,65000,65100,190174
50,20201118,1315,65100,65200,65000,65200,128646
51,20201118,1320,65200,65300,65100,65200,178747
52,20201118,1325,65200,65300,65200,65200,73167
53,20201118,1330,65300,65300,65100,65200,155529
54,20201118,1335,65100,65200,65100,65100,43899
55,20201118,1340,65100,65200,65000,65000,168777
56,20201118,1345,65100,65100,64900,64900,343544
57,20201118,1350,64900,65000,64900,65000,99110
58,20201118,1355,65000,65000,64900,64900,68841
59,20201118,1400,64900,65000,64800,64900,480568
60,20201118,1405,65000,65000,64900,65000,39118
61,20201118,1410,65000,65000,64900,64900,41718
62,20201118,1415,64900,65000,64900,65000,79554
63,20201118,1420,64900,65000,64900,64900,120635
64,20201118,1425,65000,65000,64800,64900,258202
65,20201118,1430,64900,64900,64800,64800,109357
66,20201118,1435,64800,65000,64800,65000,271556
67,20201118,1440,64900,65000,64800,65000,220713
68,20201118,1445,64900,65000,64900,64900,96909
69,20201118,1450,65000,65000,64900,64900,76656
70,20201118,1455,64900,65000,64800,64900,346158
71,20201118,1500,65000,65000,64800,64800,162821
72,20201118,1505,64900,64900,64800,64800,93954
73,20201118,1510,64800,64900,64800,64800,161947
74,20201118,1515,64800,64900,64800,64800,197926
75,20201118,1520,64800,64900,64800,64900,266226
76,20201118,1530,64800,64800,64800,64800,1265351
77,20201119,905,64100,64300,64000,64200,1696015
78,20201119,910,64200,64200,63900,64000,721464
79,20201119,915,64000,64500,63900,64500,1243695
80,20201119,920,64500,64800,64300,64700,640109
81,20201119,925,64700,64700,64400,64400,423305
82,20201119,930,64500,64500,64200,64300,308886
83,20201119,935,64300,64500,64300,64500,218684
84,20201119,940,64500,64600,64400,64500,423708
85,20201119,945,64600,64700,64400,64600,288785
86,20201119,950,64600,64700,64500,64700,119795
87,20201119,955,64700,64700,64500,64600,96597
88,20201119,1000,64600,64600,64400,64500,128449
89,20201119,1005,64500,64500,64300,64500,152351
90,20201119,1010,64500,64500,64400,64400,44363
