,date,times,end,vols,amounts
2760,20160408,1415,24960,206650,5152720000
2761,20160408,1420,24920,168200,4191850000
2762,20160408,1425,24920,148150,3695830000
2763,20160408,1430,24900,159750,3982080000
2764,20160408,1435,24940,215750,5374880000
2765,20160408,1440,24920,210550,5256230000
2766,20160408,1445,24920,401250,9988190000
2767,20160408,1450,24900,306950,7647840000
2768,20160408,1500,24920,1281750,31941200000
2769,20160411,905,24940,502400,12530470000
2770,20160411,910,24980,116900,2917180000
2771,20160411,915,24960,72650,1815570000
2772,20160411,920,24980,40000,999570000
2773,20160411,925,24980,125400,3134610000
2774,20160411,930,25020,30400,760000000
2775,20160411,935,25000,49900,1248560000
2776,20160411,940,25040,25550,639200000
2777,20160411,945,25040,74150,1856700000
2778,20160411,950,24980,80900,2024480000
2779,20160411,955,25020,33150,828550000
2780,20160411,1000,25020,35200,880520000
2781,20160411,1005,25020,42150,1055190000
2782,20160411,1010,25040,47700,1194480000
2783,20160411,1015,24940,97300,2432480000
2784,20160411,1020,24940,133000,3317700000
2785,20160411,1025,24960,62100,1549250000
2786,20160411,1030,24960,39200,978210000
2787,20160411,1035,24960,28800,718970000
2788,20160411,1040,24960,36150,902240000
2789,20160411,1045,24960,28400,709180000
2790,20160411,1050,24940,78000,1946920000
2791,20160411,1055,25040,54100,1350970000
2792,20160411,1100,25020,50400,1261760000
2793,20160411,1105,24980,78150,1955900000
2794,20160411,1110,24980,25900,647380000
2795,20160411,1115,25000,34300,857420000
2796,20160411,1120,25020,26500,663100000
2797,20160411,1125,25000,77000,1926540000
2798,20160411,1130,25020,20100,502630000
2799,20160411,1135,25080,49950,1251830000
2800,20160411,1140,25080,30300,759780000
2801,20160411,1145,25080,93650,2349250000
2802,20160411,1150,25120,60500,1518410000
2803,20160411,1155,25200,103500,2604600000
2804,20160411,1200,25220,60000,1512700000
2805,20160411,1205,25280,78600,1984430000
2806,20160411,1210,25220,125950,3179160000
2807,20160411,1215,25280,65750,1661210000
2808,20160411,1220,25280,112000,2830340000
2809,20160411,1225,25280,192000,4861170000
2810,20160411,1230,25280,66100,1671310000
2811,20160411,1235,25280,49200,1243440000
2812,20160411,1240,25260,64450,1629090000
2813,20160411,1245,25260,44300,1119130000
2814,20160411,1250,25260,50900,1285720000
2815,20160411,1255,25180,55650,1404920000
2816,20160411,1300,25220,58950,1486120000
2817,20160411,1305,25220,37100,936160000
2818,20160411,1310,25240,112300,2837010000
2819,20160411,1315,25260,108050,2730660000
2820,20160411,1320,25240,68200,1722670000
2821,20160411,1325,25260,36500,921470000
2822,20160411,1330,25280,111050,2808180000
2823,20160411,1335,25240,73500,1858820000
2824,20160411,1340,25240,66400,1674780000
2825,20160411,1345,25320,571000,14476520000
2826,20160411,1350,25360,74950,1898390000
2827,20160411,1355,25280,65750,1665710000
2828,20160411,1400,25280,46400,1174470000
2829,20160411,1405,25320,40200,1017040000
2830,20160411,1410,25260,52000,1315240000
2831,20160411,1415,25280,41550,1050080000
2832,20160411,1420,25300,56850,1438300000
2833,20160411,1425,25280,38900,983570000
2834,20160411,1430,25300,40300,1018830000
2835,20160411,1435,25320,62750,1588740000
2836,20160411,1440,25300,60900,1542240000
2837,20160411,1445,25260,53250,1347720000
2838,20160411,1450,25360,103200,2613780000
2839,20160411,1500,25320,565900,14328580000
2840,20160412,905,25320,327600,8314570000
2841,20160412,910,25340,72250,1834170000
2842,20160412,915,25400,87100,2210350000
2843,20160412,920,25400,44500,1130250000
2844,20160412,925,25420,85900,2181880000
2845,20160412,930,25460,220800,5620120000
2846,20160412,935,25440,49250,1254130000
2847,20160412,940,25480,53700,1367290000
2848,20160412,945,25520,53500,1363900000
2849,20160412,950,25460,123150,3141010000
2850,20160412,955,25500,55700,1420680000
2851,20160412,1000,25460,82500,2102870000
2852,20160412,1005,25380,127550,3241270000
2853,20160412,1010,25360,81800,2074500000
2854,20160412,1015,25400,105400,2673040000
2855,20160412,1020,25400,64900,1648090000
2856,20160412,1025,25420,60150,1528650000
2857,20160412,1030,25380,86200,2189700000
2858,20160412,1035,25440,41650,1057990000
2859,20160412,1040,25500,54000,1375550000
2860,20160412,1045,25400,81750,2081350000
2861,20160412,1050,25440,37600,956350000
2862,20160412,1055,25460,53300,1355800000
2863,20160412,1100,25480,42000,1069430000
2864,20160412,1105,25440,52900,1347160000
2865,20160412,1110,25460,53200,1353720000
2866,20160412,1115,25500,115100,2934490000
2867,20160412,1120,25520,184850,4719840000
2868,20160412,1125,25520,56300,1437020000
2869,20160412,1130,25520,37900,967740000
2870,20160412,1135,25500,335650,8579560000
2871,20160412,1140,25500,47300,1206410000
2872,20160412,1145,25500,52100,1329080000
2873,20160412,1150,25460,78050,1991780000
2874,20160412,1155,25480,24650,627780000
2875,20160412,1200,25480,62300,1589280000
2876,20160412,1205,25460,36950,940850000
2877,20160412,1210,25480,48650,1239670000
2878,20160412,1215,25520,45950,1171900000
2879,20160412,1220,25500,59300,1513130000
2880,20160412,1225,25560,471750,12058480000
2881,20160412,1230,25540,46900,1198930000
2882,20160412,1235,25560,46650,1192080000
2883,20160412,1240,25540,57100,1458910000
2884,20160412,1245,25560,54450,1391460000
2885,20160412,1250,25560,263850,6749170000
2886,20160412,1255,25580,157200,4020660000
2887,20160412,1300,25540,84450,2159350000
2888,20160412,1305,25560,45050,1152020000
2889,20160412,1310,25580,122300,3130180000
2890,20160412,1315,25600,60500,1548140000
2891,20160412,1320,25600,46950,1200880000
2892,20160412,1325,25580,53250,1362970000
2893,20160412,1330,25600,63450,1625030000
2894,20160412,1335,25560,60600,1550520000
2895,20160412,1340,25560,47200,1206550000
2896,20160412,1345,25560,81850,2092880000
2897,20160412,1350,25580,47600,1217340000
2898,20160412,1355,25580,48450,1238960000
2899,20160412,1400,25580,56400,1442230000
2900,20160412,1405,25580,95050,2431470000
2901,20160412,1410,25580,43050,1100990000
2902,20160412,1415,25540,97550,2494450000
2903,20160412,1420,25500,89850,2293950000
2904,20160412,1425,25540,71050,1811820000
2905,20160412,1430,25560,54750,1398260000
2906,20160412,1435,25520,45350,1158160000
2907,20160412,1440,25500,50150,1279100000
2908,20160412,1445,25540,45500,1160630000
2909,20160412,1450,25580,97950,2503500000
2910,20160412,1500,25500,713300,18189140000
2911,20160414,905,25780,2980200,77480140000
2912,20160414,910,25900,180400,4668940000
2913,20160414,915,25940,233100,6049350000
2914,20160414,920,25940,198650,5155400000
2915,20160414,925,25940,183650,4762080000
2916,20160414,930,25940,143450,3720440000
2917,20160414,935,25980,160800,4174840000
2918,20160414,940,25980,154300,4007780000
2919,20160414,945,26000,206600,5369300000
2920,20160414,950,25960,133250,3460220000
2921,20160414,955,25960,93100,2416990000
2922,20160414,1000,25920,93400,2422520000
2923,20160414,1005,25860,116300,3012020000
2924,20160414,1010,25860,95000,2456470000
2925,20160414,1015,25940,128350,3325640000
2926,20160414,1020,25920,171550,4450610000
2927,20160414,1025,25920,45850,1188940000
2928,20160414,1030,25960,108100,2804200000
2929,20160414,1035,25920,142550,3699060000
2930,20160414,1040,25960,71750,1861190000
2931,20160414,1045,25940,94150,2443630000
2932,20160414,1050,25960,83750,2173870000
2933,20160414,1055,25940,177950,4620290000
2934,20160414,1100,25980,76300,1980520000
2935,20160414,1105,25960,91650,2379960000
2936,20160414,1110,25980,164550,4273900000
2937,20160414,1115,25960,98650,2562140000
2938,20160414,1120,25980,104150,2705000000
2939,20160414,1125,25960,132300,3436530000
2940,20160414,1130,25960,155050,4025520000
2941,20160414,1135,25960,143100,3717450000
2942,20160414,1140,25960,81450,2115840000
2943,20160414,1145,25980,82400,2141250000
2944,20160414,1150,25960,82300,2138220000
2945,20160414,1155,25980,93150,2419720000
2946,20160414,1200,25980,103500,2688660000
2947,20160414,1205,25980,106950,2779470000
2948,20160414,1210,25980,51400,1335630000
2949,20160414,1215,25960,114200,2967640000
2950,20160414,1220,25960,73700,1914250000
2951,20160414,1225,26000,106350,2762870000
2952,20160414,1230,25980,90900,2362520000
2953,20160414,1235,25980,56800,1476090000
2954,20160414,1240,25980,120950,3143810000
2955,20160414,1245,25960,160750,4177450000
2956,20160414,1250,25960,109800,2852280000
2957,20160414,1255,25960,192550,5000850000
2958,20160414,1300,25960,79400,2060750000
2959,20160414,1305,25960,115950,3009780000
2960,20160414,1310,25960,92400,2398310000
2961,20160414,1315,25940,196750,5108130000
2962,20160414,1320,25940,90000,2336050000
2963,20160414,1325,25940,113700,2951050000
2964,20160414,1330,25900,137350,3561150000
2965,20160414,1335,25900,107400,2783310000
2966,20160414,1340,25920,95150,2465760000
2967,20160414,1345,25880,173050,4484190000
2968,20160414,1350,25900,153450,3973900000
2969,20160414,1355,25920,96850,2509040000
2970,20160414,1400,25880,122500,3172520000
2971,20160414,1405,25880,122000,3159280000
2972,20160414,1410,25900,131950,3416090000
2973,20160414,1415,25900,180450,4671110000
2974,20160414,1420,25900,164050,4247830000
2975,20160414,1425,25940,362900,9410260000
2976,20160414,1430,25960,327950,8515410000
2977,20160414,1435,25980,236150,6135040000
2978,20160414,1440,25960,308350,8012330000
2979,20160414,1445,25980,287950,7481710000
2980,20160414,1450,26000,201450,5234250000
2981,20160414,1500,26000,4173150,108501900000
2982,20160415,905,26020,665900,17412950000
2983,20160415,910,25940,76500,1988420000
2984,20160415,915,26020,160600,4176320000
2985,20160415,920,26040,67450,1756250000
2986,20160415,925,26020,151900,3952410000
2987,20160415,930,26020,114350,2972900000
2988,20160415,935,25940,34350,892470000
2989,20160415,940,25880,48450,1255820000
2990,20160415,945,25900,63900,1655090000
2991,20160415,950,25860,44650,1155320000
2992,20160415,955,25900,44100,1142560000
2993,20160415,1000,25860,39150,1013340000
2994,20160415,1005,25900,146350,3797260000
2995,20160415,1010,25840,41050,1062690000
2996,20160415,1015,25860,38750,1002110000
2997,20160415,1020,25920,35550,919900000
2998,20160415,1025,25920,106900,2773130000
2999,20160415,1030,25920,26750,693210000
3000,20160415,1035,25920,45500,1180160000
3001,20160415,1040,25920,97500,2524660000
3002,20160415,1045,25940,71200,1844930000
3003,20160415,1050,25920,39550,1025500000
3004,20160415,1055,25880,48650,1259760000
3005,20160415,1100,25900,37000,957850000
3006,20160415,1105,25900,43250,1120540000
3007,20160415,1110,25860,43400,1122450000
3008,20160415,1115,25880,46650,1206150000
3009,20160415,1120,25860,36650,948320000
3010,20160415,1125,25900,48150,1245860000
3011,20160415,1130,25900,94400,2443870000
3012,20160415,1135,25900,58350,1511480000
3013,20160415,1140,25900,35600,922130000
3014,20160415,1145,25860,39600,1024910000
3015,20160415,1150,25900,50950,1318580000
3016,20160415,1155,25940,79100,2051940000
3017,20160415,1200,25920,57000,1477250000
3018,20160415,1205,25920,27950,724510000
3019,20160415,1210,25900,25550,662070000
3020,20160415,1215,25940,45100,1168520000
3021,20160415,1220,25880,43800,1135270000
3022,20160415,1225,25960,60350,1565330000
3023,20160415,1230,25960,63950,1658560000
3024,20160415,1235,25900,94900,2462100000
3025,20160415,1240,25920,36050,934530000
3026,20160415,1245,25920,47550,1233090000
3027,20160415,1250,25940,37200,964760000
3028,20160415,1255,25900,83100,2154420000
3029,20160415,1300,25940,80600,2090580000
3030,20160415,1305,25900,51600,1337960000
3031,20160415,1310,25940,39000,1011280000
3032,20160415,1315,25940,38900,1008750000
3033,20160415,1320,25960,42000,1089700000
3034,20160415,1325,25940,90850,2358020000
3035,20160415,1330,25900,135600,3518040000
3036,20160415,1335,25920,72200,1871190000
3037,20160415,1340,25920,88450,2293560000
3038,20160415,1345,25920,36450,944360000
3039,20160415,1350,25920,44500,1153250000
3040,20160415,1355,25900,114350,2963010000
3041,20160415,1400,25860,101150,2619860000
3042,20160415,1405,25820,207600,5368610000
3043,20160415,1410,25840,109300,2822630000
3044,20160415,1415,25860,103300,2669270000
3045,20160415,1420,25840,110750,2863250000
3046,20160415,1425,25860,191800,4961110000
3047,20160415,1430,25900,111250,2879620000
3048,20160415,1435,25860,115550,2990240000
3049,20160415,1440,25880,137600,3559800000
3050,20160415,1445,25900,161650,4187920000
3051,20160415,1450,25900,115200,2981830000
3052,20160415,1500,26000,1083600,28173600000
3053,20160418,905,25920,766500,19858510000
3054,20160418,910,25860,129350,3348910000
3055,20160418,915,25960,101800,2640510000
3056,20160418,920,25900,71250,1848180000
3057,20160418,925,25920,49550,1283920000
3058,20160418,930,25960,50700,1315080000
3059,20160418,935,25980,89350,2320970000
3060,20160418,940,25980,419700,10921540000
3061,20160418,945,25980,137850,3585170000
3062,20160418,950,26000,64500,1676200000
3063,20160418,955,25980,122750,3191530000
3064,20160418,1000,25960,209650,5444970000
3065,20160418,1005,25980,50100,1301020000
3066,20160418,1010,25980,48200,1252430000
3067,20160418,1015,25980,83950,2182230000
3068,20160418,1020,25980,50350,1308770000
3069,20160418,1025,25980,108500,2821100000
3070,20160418,1030,25980,36350,944620000
3071,20160418,1035,25960,79350,2061010000
3072,20160418,1040,25900,52800,1368850000
3073,20160418,1045,25920,76850,1990040000
3074,20160418,1050,25900,28500,738490000
3075,20160418,1055,25980,35600,923740000
3076,20160418,1100,25960,46000,1194500000
3077,20160418,1105,25900,35550,921900000
3078,20160418,1110,25900,36050,933790000
3079,20160418,1115,25940,42150,1092270000
3080,20160418,1120,25940,131600,3417760000
3081,20160418,1125,25940,40550,1051080000
3082,20160418,1130,25920,33000,855490000
3083,20160418,1135,25920,45100,1168050000
3084,20160418,1140,25900,39850,1032530000
3085,20160418,1145,25920,37050,960120000
3086,20160418,1150,25920,32400,839540000
3087,20160418,1155,25920,33650,872510000
3088,20160418,1200,25920,35200,911940000
3089,20160418,1205,25880,42500,1100330000
3090,20160418,1210,25880,27200,704150000
3091,20160418,1215,25940,41400,1072750000
3092,20160418,1220,25920,41200,1068340000
3093,20160418,1225,25900,28000,725470000
3094,20160418,1230,25940,40350,1045570000
3095,20160418,1235,25900,41900,1086050000
3096,20160418,1240,25880,41100,1064000000
3097,20160418,1245,25900,32250,835150000
3098,20160418,1250,25900,41950,1087230000
3099,20160418,1255,25900,35800,927550000
3100,20160418,1300,25900,30900,800510000
3101,20160418,1305,25900,37950,983270000
3102,20160418,1310,25900,30450,788850000
3103,20160418,1315,25900,40950,1060560000
3104,20160418,1320,25920,72700,1884160000
3105,20160418,1325,25920,50100,1297920000
3106,20160418,1330,25920,60150,1559400000
3107,20160418,1335,25940,56000,1452130000
3108,20160418,1340,25920,53200,1379430000
3109,20160418,1345,25960,97500,2529780000
3110,20160418,1350,25940,53800,1396140000
3111,20160418,1355,25920,112650,2921370000
3112,20160418,1400,25920,50700,1314500000
3113,20160418,1405,25920,67150,1741120000
3114,20160418,1410,25940,74900,1942170000
3115,20160418,1415,25940,50750,1316050000
3116,20160418,1420,25920,130800,3391500000
3117,20160418,1425,25860,187850,4868300000
3118,20160418,1430,25860,119500,3092130000
3119,20160418,1435,25860,63250,1636060000
3120,20160418,1440,25900,123400,3191320000
3121,20160418,1445,25860,85850,2220240000
3122,20160418,1450,25860,94050,2432430000
3123,20160418,1500,25980,813850,21143810000
3124,20160419,905,25920,449200,11616810000
3125,20160419,910,25860,51300,1326600000
3126,20160419,915,25800,61850,1598190000
3127,20160419,920,25840,58600,1513220000
3128,20160419,925,25820,59500,1536030000
3129,20160419,930,25840,35200,908820000
3130,20160419,935,25820,116550,3012620000
3131,20160419,940,25840,35800,924660000
3132,20160419,945,25780,51300,1323800000
3133,20160419,950,25820,27300,704340000
3134,20160419,955,25800,18700,482510000
3135,20160419,1000,25820,63700,1643100000
3136,20160419,1005,25820,52250,1347610000
3137,20160419,1010,25760,145650,3753050000
3138,20160419,1015,25740,45950,1183180000
3139,20160419,1020,25780,88650,2284790000
3140,20160419,1025,25820,66850,1724870000
3141,20160419,1030,25820,90150,2327390000
3142,20160419,1035,25800,138000,3559890000
3143,20160419,1040,25800,76600,1976930000
3144,20160419,1045,25800,48550,1252680000
3145,20160419,1050,25760,102300,2636230000
3146,20160419,1055,25800,89350,2305270000
3147,20160419,1100,25820,128700,3322850000
3148,20160419,1105,25820,55050,1421450000
3149,20160419,1110,25780,69400,1790160000
3150,20160419,1115,25780,48400,1247540000
3151,20160419,1120,25760,53450,1377110000
3152,20160419,1125,25760,63900,1646540000
3153,20160419,1130,25760,52550,1353800000
3154,20160419,1135,25720,100100,2576010000
3155,20160419,1140,25720,82750,2128910000
3156,20160419,1145,25720,69750,1794260000
3157,20160419,1150,25720,73750,1897560000
3158,20160419,1155,25760,64750,1666350000
3159,20160419,1200,25760,89150,2297760000
3160,20160419,1205,25800,67900,1750660000
3161,20160419,1210,25780,85050,2192590000
3162,20160419,1215,25760,56200,1448260000
3163,20160419,1220,25780,69400,1789160000
3164,20160419,1225,25740,74650,1922770000
3165,20160419,1230,25740,49100,1263920000
3166,20160419,1235,25700,89850,2310370000
3167,20160419,1240,25700,70450,1811910000
3168,20160419,1245,25740,62200,1599290000
3169,20160419,1250,25720,79100,2033290000
3170,20160419,1255,25700,66500,1708240000
3171,20160419,1300,25720,79150,2033330000
3172,20160419,1305,25740,40050,1030150000
3173,20160419,1310,25700,69950,1798470000
3174,20160419,1315,25740,279200,7189850000
3175,20160419,1320,25740,128450,3307440000
3176,20160419,1325,25720,97900,2518710000
3177,20160419,1330,25740,258000,6634850000
3178,20160419,1335,25740,41950,1079080000
3179,20160419,1340,25720,60950,1567950000
3180,20160419,1345,25700,105950,2724640000
3181,20160419,1350,25720,144300,3711100000
3182,20160419,1355,25720,168550,4338320000
3183,20160419,1400,25740,115500,2973360000
3184,20160419,1405,25760,146850,3782130000
3185,20160419,1410,25760,143400,3689370000
3186,20160419,1415,25740,71000,1828220000
3187,20160419,1420,25760,104300,2685870000
3188,20160419,1425,25780,154700,3986480000
3189,20160419,1430,25760,194700,5012100000
3190,20160419,1435,25760,229700,5918020000
3191,20160419,1440,25800,208750,5382260000
3192,20160419,1445,25740,197600,5090610000
3193,20160419,1450,25760,208800,5378880000
3194,20160419,1500,25760,267150,6881770000
3195,20160420,905,25680,624450,16021200000
3196,20160420,910,25760,199700,5145260000
3197,20160420,915,25740,110050,2834490000
3198,20160420,920,25800,241900,6230530000
3199,20160420,925,25940,253750,6561810000
3200,20160420,930,25900,159300,4127220000
3201,20160420,935,25920,93800,2430040000
3202,20160420,940,25940,154700,4006900000
3203,20160420,945,25920,70500,1827010000
3204,20160420,950,25960,145950,3787310000
3205,20160420,955,25940,59650,1548520000
3206,20160420,1000,25980,80050,2077390000
3207,20160420,1005,25960,48050,1247900000
3208,20160420,1010,25920,125300,3252400000
3209,20160420,1015,25920,44450,1152110000
3210,20160420,1020,25900,40800,1056130000
3211,20160420,1025,25840,36400,941450000
3212,20160420,1030,25840,32600,842560000
3213,20160420,1035,25860,114000,2944980000
3214,20160420,1040,25860,65300,1689460000
3215,20160420,1045,25820,76900,1987690000
3216,20160420,1050,25820,245400,6335220000
3217,20160420,1055,25820,44550,1149750000
3218,20160420,1100,25820,38400,990910000
3219,20160420,1105,25800,39350,1015390000
3220,20160420,1110,25800,60700,1566330000
3221,20160420,1115,25800,43700,1127680000
3222,20160420,1120,25800,43550,1123940000
3223,20160420,1125,25820,86050,2220160000
3224,20160420,1130,25800,32350,834740000
3225,20160420,1135,25820,184600,4768860000
3226,20160420,1140,25840,60250,1555680000
3227,20160420,1145,25860,49100,1268690000
3228,20160420,1150,25820,105500,2724690000
3229,20160420,1155,25840,67800,1751560000
3230,20160420,1200,25800,50550,1305120000
3231,20160420,1205,25820,34850,899470000
3232,20160420,1210,25820,31100,803140000
3233,20160420,1215,25820,29150,752790000
3234,20160420,1220,25780,80000,2064360000
3235,20160420,1225,25860,128600,3319960000
3236,20160420,1230,25860,70950,1834790000
3237,20160420,1235,25860,35050,906440000
3238,20160420,1240,25880,26000,672510000
3239,20160420,1245,25880,64700,1674600000
3240,20160420,1250,25880,34850,902170000
3241,20160420,1255,25840,83650,2164820000
3242,20160420,1300,25860,40300,1042270000
3243,20160420,1305,25880,47450,1227270000
3244,20160420,1310,25920,85650,2217200000
3245,20160420,1315,25880,42500,1100550000
3246,20160420,1320,25900,32100,830890000
3247,20160420,1325,25880,45750,1184510000
3248,20160420,1330,25920,122650,3177300000
3249,20160420,1335,25940,92550,2400530000
3250,20160420,1340,25920,45900,1190140000
3251,20160420,1345,25960,196950,5110460000
3252,20160420,1350,25960,111650,2898320000
3253,20160420,1355,25960,48200,1251650000
3254,20160420,1400,25960,41900,1087910000
3255,20160420,1405,25980,85850,2229680000
3256,20160420,1410,25980,134850,3501830000
3257,20160420,1415,25960,199650,5182870000
3258,20160420,1420,25940,51650,1340040000
3259,20160420,1425,25940,49850,1293390000
3260,20160420,1430,25940,76950,1996920000
3261,20160420,1435,25940,132500,3437700000
3262,20160420,1440,25960,75050,1947400000
3263,20160420,1445,25960,134900,3501090000
3264,20160420,1450,25980,239950,6231560000
3265,20160420,1500,25980,636200,16528470000
3266,20160421,905,25960,537050,13960750000
3267,20160421,910,25940,63350,1644270000
3268,20160421,915,25980,98650,2561370000
3269,20160421,920,25980,86900,2256490000
3270,20160421,925,25980,122050,3170850000
3271,20160421,930,25980,72350,1878760000
3272,20160421,935,25980,27450,713280000
3273,20160421,940,25980,279150,7255710000
3274,20160421,945,25980,76650,1991640000
3275,20160421,950,25980,930650,24193870000
3276,20160421,955,25980,72650,1888250000
3277,20160421,1000,26000,224500,5835180000
3278,20160421,1005,25980,52950,1376150000
3279,20160421,1010,26000,92400,2401100000
3280,20160421,1015,25960,62450,1622380000
3281,20160421,1020,25940,104800,2720770000
3282,20160421,1025,25940,39050,1013130000
3283,20160421,1030,25960,35750,927670000
3284,20160421,1035,25980,203300,5280680000
3285,20160421,1040,25980,30550,793910000
3286,20160421,1045,25940,131000,3401440000
3287,20160421,1050,25980,81500,2116920000
3288,20160421,1055,25980,123650,3213240000
3289,20160421,1100,25900,73850,1917660000
3290,20160421,1105,25900,40750,1055710000
3291,20160421,1110,25880,35200,911320000
3292,20160421,1115,25860,50000,1293610000
3293,20160421,1120,25860,25750,666010000
3294,20160421,1125,25880,69000,1783760000
3295,20160421,1130,25920,73250,1899650000
3296,20160421,1135,25960,82100,2127290000
3297,20160421,1140,25940,36450,945250000
3298,20160421,1145,25900,42850,1110690000
3299,20160421,1150,25880,45950,1189490000
3300,20160421,1155,25880,23900,618660000
3301,20160421,1200,25900,22800,590170000
3302,20160421,1205,25880,31700,820620000
3303,20160421,1210,25940,68850,1783040000
3304,20160421,1215,25940,29800,773010000
3305,20160421,1220,25960,63250,1641960000
3306,20160421,1225,25960,28750,746470000
3307,20160421,1230,25940,19000,493160000
3308,20160421,1235,25920,27050,701620000
3309,20160421,1240,25900,26400,684230000
3310,20160421,1245,25900,27450,711090000
3311,20160421,1250,25900,26250,679990000
3312,20160421,1255,25960,98450,2552090000
3313,20160421,1300,26000,99650,2588630000
3314,20160421,1305,25980,25400,660060000
3315,20160421,1310,25980,71750,1864110000
3316,20160421,1315,25980,64850,1684570000
3317,20160421,1320,25940,51950,1349570000
3318,20160421,1325,25920,84350,2186080000
3319,20160421,1330,25900,95750,2480840000
3320,20160421,1335,25860,106450,2754960000
3321,20160421,1340,25860,44250,1144190000
3322,20160421,1345,25840,58900,1523030000
3323,20160421,1350,25860,80450,2080680000
3324,20160421,1355,25880,93600,2423290000
3325,20160421,1400,25880,75950,1966250000
3326,20160421,1405,25860,55250,1428630000
3327,20160421,1410,25860,36900,954290000
3328,20160421,1415,25880,51950,1343820000
3329,20160421,1420,25840,87600,2264030000
3330,20160421,1425,25860,80450,2079120000
3331,20160421,1430,25840,62500,1615120000
3332,20160421,1435,25840,51800,1337660000
3333,20160421,1440,25860,95200,2458570000
3334,20160421,1445,25800,81900,2114180000
3335,20160421,1450,25840,108400,2797330000
3336,20160421,1500,25880,960650,24861620000
3337,20160422,905,25860,411850,10650030000
3338,20160422,910,25780,23000,593950000
3339,20160422,915,25840,62800,1621460000
3340,20160422,920,25800,64450,1663790000
3341,20160422,925,25820,82800,2136400000
3342,20160422,930,25780,65450,1689450000
3343,20160422,935,25800,37350,962910000
3344,20160422,940,25760,47700,1228710000
3345,20160422,945,25760,52150,1342530000
3346,20160422,950,25760,29500,759960000
3347,20160422,955,25720,40800,1050440000
3348,20160422,1000,25760,45700,1176350000
3349,20160422,1005,25760,28850,742670000
3350,20160422,1010,25720,33200,854190000
3351,20160422,1015,25740,54150,1393020000
3352,20160422,1020,25720,43950,1131620000
3353,20160422,1025,25740,95200,2449740000
3354,20160422,1030,25720,73700,1895970000
3355,20160422,1035,25740,47750,1228360000
3356,20160422,1040,25680,191900,4933870000
3357,20160422,1045,25700,53950,1386380000
3358,20160422,1050,25680,61850,1588420000
3359,20160422,1055,25720,38300,984710000
3360,20160422,1100,25720,52350,1347080000
3361,20160422,1105,25720,31550,811530000
3362,20160422,1110,25720,53150,1365600000
3363,20160422,1115,25720,54500,1401690000
3364,20160422,1120,25760,73800,1902010000
3365,20160422,1125,25720,59650,1534370000
3366,20160422,1130,25720,44450,1142740000
3367,20160422,1135,25680,54650,1403170000
3368,20160422,1140,25720,56250,1446820000
3369,20160422,1145,25660,69600,1788780000
3370,20160422,1150,25720,61400,1576350000
3371,20160422,1155,25640,51400,1320440000
3372,20160422,1200,25640,62800,1611840000
3373,20160422,1205,25640,87550,2245450000
3374,20160422,1210,25580,161300,4127670000
3375,20160422,1215,25600,36450,932590000
3376,20160422,1220,25600,78800,2015660000
3377,20160422,1225,25580,59100,1512350000
3378,20160422,1230,25620,58350,1495040000
3379,20160422,1235,25640,61900,1587140000
3380,20160422,1240,25640,47550,1219630000
3381,20160422,1245,25620,64500,1653430000
3382,20160422,1250,25620,49800,1275290000
3383,20160422,1255,25620,52000,1331460000
3384,20160422,1300,25640,43300,1109590000
3385,20160422,1305,25640,52250,1339490000
3386,20160422,1310,25660,72050,1848000000
3387,20160422,1315,25600,67000,1716690000
3388,20160422,1320,25660,74750,1913620000
3389,20160422,1325,25660,45400,1164180000
3390,20160422,1330,25620,76100,1949450000
3391,20160422,1335,25680,145300,3722470000
3392,20160422,1340,25700,117350,3017310000
3393,20160422,1345,25720,74000,1902920000
3394,20160422,1350,25680,78800,2025720000
3395,20160422,1355,25700,60200,1546640000
3396,20160422,1400,25680,55150,1417010000
3397,20160422,1405,25720,70650,1817180000
3398,20160422,1410,25700,55600,1429240000
3399,20160422,1415,25660,107500,2759550000
3400,20160422,1420,25680,81200,2083510000
3401,20160422,1425,25660,72300,1855420000
3402,20160422,1430,25620,94850,2431000000
3403,20160422,1435,25600,88500,2267250000
3404,20160422,1440,25580,100250,2565620000
3405,20160422,1445,25580,119450,3056550000
3406,20160422,1450,25560,115400,2952860000
3407,20160422,1500,25600,699850,17916160000
3408,20160425,905,25600,418150,10734490000
3409,20160425,910,25620,67000,1715430000
3410,20160425,915,25660,35000,897270000
3411,20160425,920,25580,76550,1960890000
3412,20160425,925,25560,41000,1048280000
3413,20160425,930,25580,49350,1262280000
3414,20160425,935,25620,46700,1196270000
3415,20160425,940,25620,81850,2098190000
3416,20160425,945,25620,78700,2015630000
3417,20160425,950,25640,43850,1123120000
3418,20160425,955,25640,55300,1417190000
3419,20160425,1000,25600,77350,1982170000
3420,20160425,1005,25600,44100,1129480000
3421,20160425,1010,25620,41400,1060280000
3422,20160425,1015,25600,58750,1504670000
3423,20160425,1020,25620,57700,1477870000
3424,20160425,1025,25600,60900,1559410000
3425,20160425,1030,25580,68000,1740550000
3426,20160425,1035,25520,113350,2898400000
3427,20160425,1040,25460,129650,3304730000
3428,20160425,1045,25480,73850,1879710000
3429,20160425,1050,25500,44600,1136340000
3430,20160425,1055,25460,94400,2406040000
3431,20160425,1100,25500,35950,915910000
3432,20160425,1105,25540,81900,2088920000
3433,20160425,1110,25580,62400,1593510000
3434,20160425,1115,25560,34700,887050000
