,date,times,start,high:,low,end,vols
98,20191118,1050,53500,53600,53500,53500,32557
99,20191118,1055,53600,53600,53500,53500,110600
100,20191118,1100,53500,53600,53500,53600,37691
101,20191118,1105,53600,53600,53500,53500,57503
102,20191118,1110,53600,53600,53500,53600,33166
103,20191118,1115,53600,53600,53500,53500,43009
104,20191118,1120,53500,53600,53500,53600,28374
105,20191118,1125,53500,53600,53500,53500,23572
106,20191118,1130,53600,53600,53400,53400,255272
107,20191118,1135,53500,53500,53300,53300,297267
108,20191118,1140,53300,53400,53300,53300,48210
109,20191118,1145,53400,53400,53300,53300,18531
110,20191118,1150,53300,53400,53300,53400,33672
111,20191118,1155,53300,53400,53300,53300,25702
112,20191118,1200,53400,53400,53300,53400,47889
113,20191118,1205,53300,53500,53300,53400,183521
114,20191118,1210,53400,53500,53400,53400,39421
115,20191118,1215,53400,53500,53300,53300,119702
116,20191118,1220,53300,53500,53300,53400,68293
117,20191118,1225,53400,53500,53400,53400,21778
118,20191118,1230,53500,53500,53400,53500,24070
119,20191118,1235,53500,53500,53400,53500,20083
120,20191118,1240,53400,53500,53400,53500,28215
121,20191118,1245,53500,53500,53400,53400,32091
122,20191118,1250,53400,53500,53400,53400,29298
123,20191118,1255,53400,53500,53400,53500,29915
124,20191118,1300,53500,53500,53400,53400,30277
125,20191118,1305,53500,53500,53400,53500,23071
126,20191118,1310,53500,53500,53400,53400,33181
127,20191118,1315,53400,53500,53300,53400,177836
128,20191118,1320,53400,53400,53300,53400,31189
129,20191118,1325,53300,53400,53300,53400,71227
130,20191118,1330,53300,53400,53300,53300,14611
131,20191118,1335,53400,53400,53300,53400,28287
132,20191118,1340,53300,53400,53300,53300,24169
133,20191118,1345,53300,53400,53300,53300,56960
134,20191118,1350,53300,53400,53300,53300,33291
135,20191118,1355,53300,53400,53300,53400,22373
136,20191118,1400,53400,53400,53200,53300,123234
137,20191118,1405,53200,53300,53200,53300,47859
138,20191118,1410,53200,53300,53200,53200,44482
139,20191118,1415,53200,53300,53200,53300,29836
140,20191118,1420,53300,53300,53200,53200,30254
141,20191118,1425,53200,53300,53200,53300,25641
142,20191118,1430,53300,53300,53200,53300,49655
143,20191118,1435,53300,53300,53200,53200,44759
144,20191118,1440,53200,53300,53200,53200,34675
145,20191118,1445,53200,53300,53200,53200,33540
146,20191118,1450,53300,53400,53200,53300,305742
147,20191118,1455,53300,53500,53300,53500,159095
148,20191118,1500,53500,53500,53300,53400,198238
149,20191118,1505,53500,53500,53400,53400,48573
150,20191118,1510,53500,53500,53300,53400,233916
151,20191118,1515,53300,53500,53300,53400,112142
152,20191118,1520,53400,53500,53400,53500,161586
153,20191118,1530,53500,53500,53500,53500,993618
154,20191119,905,53200,53300,53100,53200,527081
155,20191119,910,53200,53300,52800,53000,434676
156,20191119,915,52900,53000,52800,52900,105953
157,20191119,920,52800,52900,52800,52800,42041
158,20191119,925,52900,52900,52800,52900,42981
159,20191119,930,52800,52900,52800,52800,43603
160,20191119,935,52900,52900,52800,52900,58701
161,20191119,940,52800,52900,52800,52800,84145
162,20191119,945,52800,52900,52700,52800,471555
163,20191119,950,52800,52900,52700,52800,107691
164,20191119,955,52900,52900,52800,52900,39165
165,20191119,1000,52800,52900,52800,52900,110004
166,20191119,1005,52800,52900,52800,52900,57061
167,20191119,1010,52900,52900,52700,52800,204665
168,20191119,1015,52900,52900,52800,52800,12937
169,20191119,1020,52800,52900,52800,52800,20117
170,20191119,1025,52800,52900,52800,52800,38531
171,20191119,1030,52900,52900,52700,52700,221746
172,20191119,1035,52800,52900,52700,52900,145981
173,20191119,1040,52900,52900,52800,52800,16434
174,20191119,1045,52800,52900,52800,52900,25297
175,20191119,1050,52900,53000,52800,53000,238525
176,20191119,1055,53000,53100,52900,53100,261191
177,20191119,1100,53100,53200,53000,53100,132896
178,20191119,1105,53100,53300,53000,53000,134796
179,20191119,1110,53000,53100,53000,53000,63581
180,20191119,1115,53000,53100,53000,53100,24720
181,20191119,1120,53000,53200,53000,53200,43049
182,20191119,1125,53200,53200,53100,53200,32765
183,20191119,1130,53100,53300,53100,53300,172223
184,20191119,1135,53200,53300,53200,53300,55047
185,20191119,1140,53300,53300,53200,53300,32235
186,20191119,1145,53200,53300,53200,53300,21310
187,20191119,1150,53200,53300,53200,53300,33685
188,20191119,1155,53200,53300,53200,53200,25449
189,20191119,1200,53300,53300,53200,53200,27876
190,20191119,1205,53200,53300,53200,53300,25701
191,20191119,1210,53200,53300,53200,53200,25312
192,20191119,1215,53200,53300,53200,53300,21529
193,20191119,1220,53200,53300,53000,53000,197858
194,20191119,1225,53000,53200,53000,53100,88437
195,20191119,1230,53200,53200,53100,53200,28592
196,20191119,1235,53100,53200,53100,53100,24331
197,20191119,1240,53200,53200,53100,53200,16300
198,20191119,1245,53100,53200,53100,53200,29200
199,20191119,1250,53200,53200,53100,53100,33180
200,20191119,1255,53200,53200,53100,53100,34622
201,20191119,1300,53100,53200,53100,53200,30158
202,20191119,1305,53100,53200,53000,53100,152969
203,20191119,1310,53000,53100,53000,53000,20690
204,20191119,1315,53000,53100,53000,53100,23177
205,20191119,1320,53000,53100,53000,53000,37828
206,20191119,1325,53000,53100,53000,53100,69877
207,20191119,1330,53000,53100,53000,53100,36865
208,20191119,1335,53100,53100,53000,53000,27454
209,20191119,1340,53000,53100,53000,53000,28018
210,20191119,1345,53000,53200,53000,53200,138526
211,20191119,1350,53100,53200,53100,53100,27097
212,20191119,1355,53100,53200,53100,53200,30343
213,20191119,1400,53200,53200,53100,53200,29661
214,20191119,1405,53200,53200,53100,53100,62298
215,20191119,1410,53100,53200,53100,53200,51976
216,20191119,1415,53200,53200,53100,53200,26389
217,20191119,1420,53200,53200,53100,53100,65122
218,20191119,1425,53200,53200,53100,53200,53177
219,20191119,1430,53200,53200,53100,53100,37965
220,20191119,1435,53100,53200,53000,53100,200994
221,20191119,1440,53100,53100,53000,53100,30302
222,20191119,1445,53000,53100,53000,53100,62102
223,20191119,1450,53100,53100,52900,52900,168489
224,20191119,1455,52900,53100,52900,53000,190930
225,20191119,1500,53100,53200,53000,53200,121122
226,20191119,1505,53200,53200,53100,53100,31114
227,20191119,1510,53200,53200,53100,53100,41576
228,20191119,1515,53100,53200,53100,53100,128372
229,20191119,1520,53100,53300,53100,53200,206447
230,20191119,1530,53500,53500,53500,53500,1332449
231,20191120,905,53400,53400,52800,53000,1143063
232,20191120,910,53000,53200,52900,53100,162622
233,20191120,915,53100,53100,53000,53100,89241
234,20191120,920,53100,53200,53000,53100,273792
235,20191120,925,53100,53100,53000,53000,51376
236,20191120,930,53100,53100,52900,53000,151759
237,20191120,935,53000,53100,52900,53000,197524
238,20191120,940,52900,53100,52900,53000,139071
239,20191120,945,52900,53100,52900,53000,77745
240,20191120,950,53000,53000,52900,53000,29717
241,20191120,955,53000,53000,52800,52800,134365
242,20191120,1000,52900,52900,52800,52800,83494
243,20191120,1005,52800,52900,52800,52900,36524
244,20191120,1010,52800,52900,52800,52800,31884
245,20191120,1015,52800,52900,52700,52800,191263
246,20191120,1020,52800,52900,52700,52800,158222
247,20191120,1025,52800,52800,52600,52700,246842
248,20191120,1030,52700,52800,52600,52600,95744
249,20191120,1035,52600,52800,52600,52700,124033
250,20191120,1040,52600,52700,52600,52700,23621
251,20191120,1045,52700,52700,52600,52700,42097
252,20191120,1050,52700,52700,52600,52700,124795
253,20191120,1055,52700,52700,52400,52500,361076
254,20191120,1100,52500,52500,52400,52500,56412
255,20191120,1105,52500,52500,52400,52500,83155
256,20191120,1110,52400,52500,52300,52400,186231
257,20191120,1115,52400,52400,52300,52400,53880
258,20191120,1120,52300,52400,52300,52400,58642
259,20191120,1125,52400,52400,52300,52300,48234
260,20191120,1130,52300,52400,52300,52400,74832
261,20191120,1135,52300,52500,52300,52500,245097
262,20191120,1140,52400,52500,52300,52400,194932
263,20191120,1145,52300,52400,52300,52400,28362
264,20191120,1150,52400,52400,52300,52400,34155
265,20191120,1155,52400,52400,52300,52300,36676
266,20191120,1200,52400,52400,52300,52400,37509
267,20191120,1205,52400,52400,52300,52300,38814
268,20191120,1210,52300,52400,52300,52300,35529
269,20191120,1215,52400,52400,52300,52400,41677
270,20191120,1220,52400,52400,52300,52300,53341
271,20191120,1225,52300,52400,52300,52400,41480
272,20191120,1230,52300,52400,52300,52300,29659
273,20191120,1235,52300,52400,52300,52300,72742
274,20191120,1240,52300,52400,52200,52200,288878
275,20191120,1245,52200,52300,52200,52300,79371
276,20191120,1250,52300,52300,52200,52200,48176
277,20191120,1255,52200,52300,52100,52200,231631
278,20191120,1300,52100,52200,52000,52100,182186
279,20191120,1305,52100,52200,52000,52000,240866
280,20191120,1310,52000,52200,52000,52200,104909
281,20191120,1315,52100,52200,52100,52200,34574
282,20191120,1320,52200,52300,52100,52300,136705
283,20191120,1325,52300,52400,52200,52400,93066
284,20191120,1330,52400,52400,52300,52300,48123
285,20191120,1335,52400,52400,52300,52300,52096
286,20191120,1340,52300,52400,52300,52400,37321
287,20191120,1345,52300,52400,52300,52400,35817
288,20191120,1350,52300,52400,52300,52300,30102
289,20191120,1355,52400,52400,52100,52200,348277
290,20191120,1400,52100,52300,52100,52300,117772
291,20191120,1405,52200,52500,52200,52400,272735
292,20191120,1410,52400,52500,52300,52400,125386
293,20191120,1415,52400,52400,52300,52300,34243
294,20191120,1420,52300,52400,52300,52300,40388
295,20191120,1425,52400,52400,52300,52300,54351
296,20191120,1430,52300,52400,52300,52400,134225
297,20191120,1435,52300,52400,52100,52100,234988
298,20191120,1440,52100,52200,52100,52200,180036
299,20191120,1445,52200,52200,52000,52100,359207
300,20191120,1450,52200,52200,52100,52100,69473
301,20191120,1455,52200,52200,52000,52200,314243
302,20191120,1500,52100,52200,52100,52200,148147
303,20191120,1505,52200,52200,52000,52100,192143
304,20191120,1510,52100,52200,52000,52100,240215
305,20191120,1515,52100,52100,52000,52100,211218
306,20191120,1520,52100,52100,52000,52100,297806
307,20191120,1530,52000,52000,52000,52000,1389635
308,20191121,905,51600,52100,51600,51700,752774
309,20191121,910,51600,51900,51600,51600,203830
310,20191121,915,51700,51700,51500,51600,288117
311,20191121,920,51600,51700,51500,51500,117053
312,20191121,925,51500,51700,51500,51700,207943
313,20191121,930,51700,51700,51500,51500,138352
314,20191121,935,51500,51600,51400,51500,198692
315,20191121,940,51400,51500,51300,51300,165249
316,20191121,945,51300,51400,51300,51300,72949
317,20191121,950,51300,51400,51100,51200,303927
318,20191121,955,51200,51200,51000,51200,188822
319,20191121,1000,51200,51200,51000,51100,175327
320,20191121,1005,51100,51200,51000,51200,321291
321,20191121,1010,51200,51200,51100,51200,95953
322,20191121,1015,51200,51200,51100,51200,64563
323,20191121,1020,51200,51200,51100,51100,51610
324,20191121,1025,51100,51200,51100,51200,60303
325,20191121,1030,51100,51200,51000,51100,235338
326,20191121,1035,51000,51100,51000,51000,74510
327,20191121,1040,51000,51100,50800,50900,348425
328,20191121,1045,50900,51000,50800,50900,145673
329,20191121,1050,50900,51000,50900,50900,86958
330,20191121,1055,50900,51000,50800,50900,144996
331,20191121,1100,50900,51000,50800,51000,188575
332,20191121,1105,50900,51000,50900,50900,54461
333,20191121,1110,51000,51000,50900,50900,274133
334,20191121,1115,50900,51000,50900,50900,67038
335,20191121,1120,50900,51000,50800,50900,109094
336,20191121,1125,50900,51100,50800,51100,375639
337,20191121,1130,51000,51100,50900,51000,150633
338,20191121,1135,51000,51200,50900,51000,266287
339,20191121,1140,51100,51100,51000,51100,54274
340,20191121,1145,51100,51100,51000,51100,88822
341,20191121,1150,51100,51100,51000,51100,40554
342,20191121,1155,51000,51100,51000,51100,70920
343,20191121,1200,51100,51100,51000,51000,55050
344,20191121,1205,51000,51100,51000,51100,58846
345,20191121,1210,51100,51100,50900,50900,217009
346,20191121,1215,51000,51000,50900,50900,128822
347,20191121,1220,50900,51000,50900,51000,22069
348,20191121,1225,50900,51000,50900,50900,29122
349,20191121,1230,50900,51000,50900,51000,33484
350,20191121,1235,51000,51000,50900,51000,56244
351,20191121,1240,50900,51000,50900,50900,41532
352,20191121,1245,51000,51000,50900,50900,51751
353,20191121,1250,50900,51000,50900,50900,70778
354,20191121,1255,50900,51000,50900,50900,44425
355,20191121,1300,50900,51000,50900,50900,48820
356,20191121,1305,51000,51000,50900,50900,58758
357,20191121,1310,50900,51000,50900,51000,179735
358,20191121,1315,51000,51100,50900,51000,408599
359,20191121,1320,50900,51000,50900,51000,36957
360,20191121,1325,50900,51000,50800,50800,403514
361,20191121,1330,50800,50900,50800,50800,39756
362,20191121,1335,50900,50900,50800,50800,72413
363,20191121,1340,50800,50900,50800,50900,78687
364,20191121,1345,50800,50900,50800,50900,63501
365,20191121,1350,50900,50900,50800,50800,61133
366,20191121,1355,50900,50900,50700,50700,451600
367,20191121,1400,50800,50800,50700,50700,61498
368,20191121,1405,50700,50800,50700,50700,98000
369,20191121,1410,50800,50800,50700,50800,68423
370,20191121,1415,50700,50800,50700,50800,66148
371,20191121,1420,50700,50800,50700,50700,76532
372,20191121,1425,50800,50800,50600,50700,434789
373,20191121,1430,50700,50700,50600,50600,115874
374,20191121,1435,50600,50700,50600,50700,107390
375,20191121,1440,50700,50800,50600,50800,591151
376,20191121,1445,50800,50800,50700,50700,74734
377,20191121,1450,50800,50800,50700,50800,74555
378,20191121,1455,50800,50800,50600,50700,438616
379,20191121,1500,50700,50800,50600,50800,447714
380,20191121,1505,50800,50800,50700,50700,158992
381,20191121,1510,50700,50800,50700,50800,186073
382,20191121,1515,50700,50800,50700,50700,313041
383,20191121,1520,50700,50800,50600,50700,350438
384,20191121,1530,51000,51000,51000,51000,1687132
385,20191122,905,51000,51300,50900,51200,810859
386,20191122,910,51200,51400,51100,51300,199077
387,20191122,915,51200,51300,51100,51100,265433
388,20191122,920,51100,51200,51000,51000,85916
389,20191122,925,51100,51100,51000,51100,41627
390,20191122,930,51100,51100,51000,51100,37648
391,20191122,935,51100,51100,51000,51100,66983
392,20191122,940,51100,51300,51000,51300,316535
393,20191122,945,51300,51300,51200,51300,43679
394,20191122,950,51300,51300,51200,51300,42529
395,20191122,955,51300,51400,51200,51400,121923
396,20191122,1000,51400,51400,51200,51300,90927
397,20191122,1005,51300,51500,51200,51500,172236
398,20191122,1010,51500,51500,51400,51500,60504
399,20191122,1015,51500,51500,51400,51500,34253
400,20191122,1020,51500,51500,51400,51500,34253
401,20191122,1025,51400,51500,51400,51500,78023
402,20191122,1030,51500,51600,51400,51600,88422
403,20191122,1035,51600,51600,51500,51600,34673
404,20191122,1040,51600,51600,51300,51400,265012
405,20191122,1045,51400,51400,51300,51400,43268
406,20191122,1050,51300,51400,51300,51400,39773
407,20191122,1055,51300,51400,51300,51300,27602
408,20191122,1100,51400,51400,51300,51400,69604
409,20191122,1105,51400,51400,51300,51400,38049
410,20191122,1110,51400,51500,51300,51500,242206
411,20191122,1115,51500,51500,51400,51500,25748
412,20191122,1120,51400,51500,51300,51400,86719
413,20191122,1125,51400,51400,51300,51400,28804
414,20191122,1130,51400,51400,51300,51400,31949
415,20191122,1135,51400,51500,51300,51500,129011
416,20191122,1140,51500,51500,51400,51400,28884
417,20191122,1145,51500,51500,51400,51400,33480
418,20191122,1150,51500,51500,51400,51400,32846
419,20191122,1155,51400,51500,51400,51500,36403
420,20191122,1200,51400,51500,51400,51500,53775
421,20191122,1205,51500,51500,51400,51400,58116
422,20191122,1210,51500,51500,51400,51500,38787
423,20191122,1215,51500,51500,51400,51400,56988
424,20191122,1220,51500,51500,51400,51400,67659
425,20191122,1225,51500,51500,51400,51400,71782
426,20191122,1230,51500,51600,51400,51600,191097
427,20191122,1235,51600,51600,51400,51400,80852
428,20191122,1240,51500,51500,51400,51500,31981
429,20191122,1245,51500,51500,51400,51500,60683
430,20191122,1250,51500,51500,51400,51400,48183
431,20191122,1255,51400,51500,51400,51500,53145
432,20191122,1300,51500,51500,51400,51500,46924
433,20191122,1305,51400,51500,51400,51500,38999
434,20191122,1310,51500,51500,51400,51500,41785
435,20191122,1315,51500,51500,51400,51500,64068
436,20191122,1320,51500,51500,51300,51500,252566
437,20191122,1325,51500,51500,51300,51400,100204
438,20191122,1330,51400,51400,51300,51300,75350
439,20191122,1335,51400,51500,51300,51500,82680
440,20191122,1340,51500,51500,51300,51400,123758
441,20191122,1345,51400,51500,51300,51300,105476
442,20191122,1350,51400,51500,51300,51400,100747
443,20191122,1355,51400,51500,51300,51500,75016
444,20191122,1400,51500,51500,51400,51500,30402
445,20191122,1405,51400,51500,51300,51400,56260
446,20191122,1410,51400,51500,51300,51400,141828
447,20191122,1415,51500,51500,51400,51500,24657
448,20191122,1420,51400,51600,51400,51600,128870
449,20191122,1425,51600,51600,51500,51600,57086
450,20191122,1430,51600,51600,51500,51500,49275
451,20191122,1435,51500,51600,51500,51600,50329
452,20191122,1440,51600,51600,51500,51600,81852
453,20191122,1445,51600,51600,51500,51600,162744
454,20191122,1450,51600,51600,51500,51600,40861
455,20191122,1455,51600,51600,51500,51600,89969
456,20191122,1500,51600,51600,51500,51600,55106
457,20191122,1505,51600,51600,51500,51600,63744
458,20191122,1510,51600,51600,51500,51600,83329
459,20191122,1515,51600,51600,51500,51600,111758
460,20191122,1520,51600,51600,51400,51600,276790
461,20191122,1530,51600,51600,51600,51600,1118186
462,20191125,905,52200,52500,52100,52400,1048094
463,20191125,910,52300,52600,52300,52500,270326
464,20191125,915,52500,52600,52400,52400,151571
465,20191125,920,52500,52500,52400,52400,61051
466,20191125,925,52500,52500,52400,52400,77951
467,20191125,930,52500,52500,52400,52400,60352
468,20191125,935,52400,52500,52400,52400,39681
469,20191125,940,52400,52500,52400,52500,47100
470,20191125,945,52400,52600,52400,52400,398897
471,20191125,950,52400,52500,52300,52400,109385
472,20191125,955,52400,52400,52300,52400,30307
473,20191125,1000,52300,52500,52300,52500,102183
474,20191125,1005,52400,52500,52300,52400,135045
475,20191125,1010,52400,52400,52300,52300,16694
476,20191125,1015,52400,52500,52300,52400,153428
477,20191125,1020,52400,52600,52400,52500,143507
478,20191125,1025,52600,52600,52400,52500,32705
479,20191125,1030,52400,52500,52400,52500,49209
480,20191125,1035,52400,52600,52400,52500,86954
481,20191125,1040,52400,52600,52400,52500,90719
482,20191125,1045,52500,52600,52500,52500,41064
483,20191125,1050,52600,52600,52400,52500,29020
484,20191125,1055,52500,52500,52400,52400,43305
485,20191125,1100,52400,52500,52400,52400,25800
486,20191125,1105,52400,52500,52400,52500,73175
487,20191125,1110,52400,52500,52400,52400,97193
488,20191125,1115,52400,52500,52400,52400,17757
489,20191125,1120,52400,52500,52400,52400,38416
490,20191125,1125,52400,52500,52400,52500,28459
491,20191125,1130,52400,52500,52400,52400,32030
492,20191125,1135,52500,52500,52400,52400,38227
493,20191125,1140,52400,52500,52400,52400,33782
494,20191125,1145,52500,52500,52300,52300,136384
495,20191125,1150,52300,52400,52300,52300,22140
496,20191125,1155,52300,52400,52300,52300,32614
497,20191125,1200,52400,52400,52300,52300,44370
498,20191125,1205,52300,52400,52300,52300,49558
499,20191125,1210,52300,52400,52200,52300,85267
500,20191125,1215,52200,52300,52200,52200,27686
501,20191125,1220,52200,52300,52200,52200,28880
502,20191125,1225,52200,52300,52200,52300,35474
503,20191125,1230,52200,52400,52200,52400,213008
504,20191125,1235,52400,52400,52300,52400,39509
505,20191125,1240,52300,52400,52200,52200,131772
506,20191125,1245,52300,52300,52200,52200,37847
507,20191125,1250,52200,52300,52200,52300,23421
508,20191125,1255,52300,52300,52200,52200,42368
509,20191125,1300,52200,52300,52100,52300,155380
510,20191125,1305,52300,52300,52200,52300,29863
511,20191125,1310,52200,52300,52200,52200,35215
512,20191125,1315,52200,52300,52200,52300,21133
513,20191125,1320,52300,52300,52200,52200,50466
514,20191125,1325,52300,52300,52000,52100,367874
515,20191125,1330,52100,52100,52000,52000,56434
516,20191125,1335,52100,52100,52000,52000,34841
517,20191125,1340,52100,52100,52000,52100,40212
518,20191125,1345,52100,52100,52000,52100,92825
519,20191125,1350,52100,52200,52000,52200,224735
520,20191125,1355,52200,52200,52100,52200,32244
521,20191125,1400,52200,52200,52100,52200,75209
522,20191125,1405,52100,52200,52000,52000,149459
523,20191125,1410,52000,52100,52000,52100,38323
524,20191125,1415,52100,52100,52000,52000,63688
525,20191125,1420,52000,52100,51900,52000,272446
526,20191125,1425,51900,52000,51800,52000,196975
527,20191125,1430,52000,52000,51900,51900,111960
528,20191125,1435,51900,52000,51800,51900,163292
529,20191125,1440,51900,52000,51800,52000,99788
530,20191125,1445,52000,52000,51800,51900,107317
531,20191125,1450,51800,52000,51800,52000,144298
532,20191125,1455,52000,52000,51900,52000,175354
533,20191125,1500,51900,52000,51900,51900,51764
534,20191125,1505,52000,52000,51800,51800,118970
535,20191125,1510,51800,51900,51800,51800,129399
536,20191125,1515,51800,51900,51700,51700,195740
537,20191125,1520,51800,51900,51700,51700,164939
538,20191125,1530,51800,51800,51800,51800,1053752
539,20191126,905,51900,52200,51900,52100,461649
540,20191126,910,52100,52100,51900,51900,85637
541,20191126,915,52000,52200,51900,52200,204945
542,20191126,920,52100,52200,52000,52000,110819
543,20191126,925,52000,52100,52000,52100,69386
544,20191126,930,52100,52300,52100,52300,116030
545,20191126,935,52300,52300,52100,52300,126894
546,20191126,940,52300,52400,52200,52300,98759
547,20191126,945,52300,52300,52200,52200,21875
548,20191126,950,52300,52500,52200,52500,143291
549,20191126,955,52500,52700,52400,52700,349457
550,20191126,1000,52600,52800,52600,52700,242688
551,20191126,1005,52700,52800,52600,52600,84180
552,20191126,1010,52700,52700,52500,52500,126781
553,20191126,1015,52500,52800,52500,52700,415754
554,20191126,1020,52800,52800,52700,52700,191359
555,20191126,1025,52700,52800,52700,52800,46634
556,20191126,1030,52700,52900,52700,52800,290067
557,20191126,1035,52800,52800,52700,52800,29417
558,20191126,1040,52800,52800,52700,52800,33586
559,20191126,1045,52800,52800,52700,52700,54923
560,20191126,1050,52800,52900,52700,52800,310891
561,20191126,1055,52800,52900,52700,52800,182451
562,20191126,1100,52900,52900,52800,52900,28898
563,20191126,1105,52800,52900,52700,52800,71877
564,20191126,1110,52800,52800,52700,52700,41311
565,20191126,1115,52800,52800,52600,52600,142403
566,20191126,1120,52600,52700,52600,52700,29400
567,20191126,1125,52700,52700,52600,52700,33436
568,20191126,1130,52600,52700,52600,52600,39320
569,20191126,1135,52700,52700,52600,52600,33759
570,20191126,1140,52700,52700,52500,52500,239542
571,20191126,1145,52600,52700,52500,52700,50457
572,20191126,1150,52700,52700,52500,52600,149103
573,20191126,1155,52600,52600,52500,52600,24418
574,20191126,1200,52600,52600,52500,52600,21294
575,20191126,1205,52500,52600,52500,52600,13738
576,20191126,1210,52600,52600,52500,52600,25309
577,20191126,1215,52500,52700,52500,52700,133407
578,20191126,1220,52700,52700,52600,52700,19594
579,20191126,1225,52700,52700,52600,52700,19688
580,20191126,1230,52700,52700,52600,52600,25561
581,20191126,1235,52600,52700,52600,52700,21542
582,20191126,1240,52700,52700,52600,52600,24800
583,20191126,1245,52600,52700,52600,52700,25343
584,20191126,1250,52700,52700,52600,52700,22207
