,date,times,end,vols,amounts
371,20160602,1330,27340,707350,19309010000
372,20160602,1335,27320,273600,7477770000
373,20160602,1340,27320,233300,6374260000
374,20160602,1345,27360,204700,5596300000
375,20160602,1350,27380,298650,8173390000
376,20160602,1355,27400,351650,9628170000
377,20160602,1400,27360,523700,14341350000
378,20160602,1405,27340,231450,6328730000
379,20160602,1410,27400,357350,9781290000
380,20160602,1415,27400,170450,4668840000
381,20160602,1420,27380,276750,7582020000
382,20160602,1425,27440,392700,10765880000
383,20160602,1430,27340,352400,9649860000
384,20160602,1435,27340,149300,4083510000
385,20160602,1440,27340,328300,8977580000
386,20160602,1445,27380,284150,7776510000
387,20160602,1450,27340,374150,10238290000
388,20160602,1500,27300,1403300,38310090000
389,20160603,905,27340,1944300,53183620000
390,20160603,910,27380,236500,6465590000
391,20160603,915,27340,164550,4501830000
392,20160603,920,27360,48200,1318080000
393,20160603,925,27400,187050,5117890000
394,20160603,930,27380,99300,2719190000
395,20160603,935,27420,328150,8994490000
396,20160603,940,27380,103300,2830410000
397,20160603,945,27400,155900,4270170000
398,20160603,950,27420,136850,3752390000
399,20160603,955,27440,320550,8802850000
400,20160603,1000,27380,135600,3717090000
401,20160603,1005,27400,70950,1943800000
402,20160603,1010,27380,241750,6620560000
403,20160603,1015,27420,152700,4184080000
404,20160603,1020,27380,90200,2471320000
405,20160603,1025,27400,275500,7547690000
406,20160603,1030,27440,137450,3768600000
407,20160603,1035,27440,75750,2077610000
408,20160603,1040,27380,330350,9053430000
409,20160603,1045,27380,44900,1229760000
410,20160603,1050,27420,129750,3555210000
411,20160603,1055,27420,194450,5327840000
412,20160603,1100,27380,115800,3171820000
413,20160603,1105,27380,235250,6440200000
414,20160603,1110,27380,147550,4041090000
415,20160603,1115,27300,322200,8813230000
416,20160603,1120,27340,195150,5329050000
417,20160603,1125,27380,57400,1570070000
418,20160603,1130,27400,137500,3764960000
419,20160603,1135,27400,177400,4858060000
420,20160603,1140,27400,76800,2104150000
421,20160603,1145,27420,118600,3249960000
422,20160603,1150,27440,126250,3462070000
423,20160603,1155,27460,119650,3284330000
424,20160603,1200,27440,231150,6341320000
425,20160603,1205,27440,51650,1416970000
426,20160603,1210,27440,72900,1999930000
427,20160603,1215,27440,195250,5357570000
428,20160603,1220,27400,120800,3312840000
429,20160603,1225,27400,134000,3672010000
430,20160603,1230,27420,58500,1603380000
431,20160603,1235,27420,205800,5640220000
432,20160603,1240,27420,126250,3461060000
433,20160603,1245,27420,84500,2316370000
434,20160603,1250,27400,211950,5806700000
435,20160603,1255,27420,116700,3198020000
436,20160603,1300,27420,118650,3251540000
437,20160603,1305,27400,131550,3605240000
438,20160603,1310,27420,139750,3829900000
439,20160603,1315,27400,88550,2426820000
440,20160603,1320,27420,72800,1995340000
441,20160603,1325,27400,129900,3561480000
442,20160603,1330,27460,407650,11181170000
443,20160603,1335,27460,56600,1553790000
444,20160603,1340,27460,125550,3447090000
445,20160603,1345,27480,285550,7841940000
446,20160603,1350,27480,118400,3252900000
447,20160603,1355,27500,325400,8942310000
448,20160603,1400,27460,285300,7830570000
449,20160603,1405,27480,126050,3461830000
450,20160603,1410,27500,194850,5355120000
451,20160603,1415,27500,518200,14258300000
452,20160603,1420,27480,251350,6905980000
453,20160603,1425,27520,199650,5491440000
454,20160603,1430,27520,257850,7092820000
455,20160603,1435,27580,397150,10942450000
456,20160603,1440,27540,381450,10502820000
457,20160603,1445,27540,274400,7555920000
458,20160603,1450,27500,200800,5525200000
459,20160603,1500,27540,1438100,39605270000
460,20160607,905,27920,2315800,64342910000
461,20160607,910,27780,401650,11185240000
462,20160607,915,27760,413900,11498520000
463,20160607,920,27840,337800,9388750000
464,20160607,925,27800,335550,9334120000
465,20160607,930,27800,183150,5090360000
466,20160607,935,27900,368850,10268630000
467,20160607,940,27860,272750,7604510000
468,20160607,945,27900,104000,2898540000
469,20160607,950,27860,177050,4935950000
470,20160607,955,27880,79000,2201540000
471,20160607,1000,27900,354700,9889980000
472,20160607,1005,27900,227050,6334500000
473,20160607,1010,27940,488000,13634040000
474,20160607,1015,27940,162700,4547620000
475,20160607,1020,27960,155600,4347710000
476,20160607,1025,27940,107000,2989990000
477,20160607,1030,27960,270550,7563750000
478,20160607,1035,27980,164500,4602450000
479,20160607,1040,27980,173700,4859620000
480,20160607,1045,27980,267850,7490350000
481,20160607,1050,27980,88950,2488240000
482,20160607,1055,27960,183400,5130010000
483,20160607,1100,27960,1569250,43924780000
484,20160607,1105,27960,92250,2580880000
485,20160607,1110,27920,226600,6334530000
486,20160607,1115,27940,226100,6317200000
487,20160607,1120,27960,160050,4472620000
488,20160607,1125,27960,147350,4120160000
489,20160607,1130,27980,105300,2945610000
490,20160607,1135,27980,376950,10547510000
491,20160607,1140,27980,72600,2032450000
492,20160607,1145,27980,127650,3573310000
493,20160607,1150,28000,95400,2670350000
494,20160607,1155,28000,97050,2716510000
495,20160607,1200,27980,463150,12960350000
496,20160607,1205,28000,69150,1935410000
497,20160607,1210,28000,150000,4199170000
498,20160607,1215,27980,123050,3444710000
499,20160607,1220,27980,377600,10572160000
500,20160607,1225,28000,291100,8150340000
501,20160607,1230,28000,190750,5340810000
502,20160607,1235,28000,167000,4675610000
503,20160607,1240,28020,818550,22919620000
504,20160607,1245,28000,135100,3784470000
505,20160607,1250,28020,435000,12188000000
506,20160607,1255,28040,246350,6903980000
507,20160607,1300,28020,117100,3282730000
508,20160607,1305,28040,169250,4744040000
509,20160607,1310,28000,530950,14875920000
510,20160607,1315,27980,197950,5539520000
511,20160607,1320,28000,388000,10856260000
512,20160607,1325,27980,82550,2310460000
513,20160607,1330,28000,174700,4890500000
514,20160607,1335,27980,468450,13108020000
515,20160607,1340,27980,208600,5837320000
516,20160607,1345,28000,177150,4957800000
517,20160607,1350,27940,307200,8590490000
518,20160607,1355,27940,192900,5391910000
519,20160607,1400,27960,265800,7427800000
520,20160607,1405,27960,168200,4700260000
521,20160607,1410,27960,242550,6780000000
522,20160607,1415,27940,368200,10288780000
523,20160607,1420,27940,183900,5138990000
524,20160607,1425,27940,182000,5086130000
525,20160607,1430,27960,803300,22466730000
526,20160607,1435,27960,362100,10129930000
527,20160607,1440,27960,666150,18621250000
528,20160607,1445,27960,290450,8119090000
529,20160607,1450,27980,399400,11164320000
530,20160607,1500,27960,1735750,48531570000
531,20160608,905,28100,1386300,39214870000
532,20160608,910,28100,388150,10911370000
533,20160608,915,28100,231450,6498640000
534,20160608,920,28140,378150,10621360000
535,20160608,925,28080,194250,5464200000
536,20160608,930,28020,357600,10022510000
537,20160608,935,28020,174850,4902010000
538,20160608,940,27980,265600,7436480000
539,20160608,945,27960,134500,3762400000
540,20160608,950,27900,995450,27818070000
541,20160608,955,27940,275150,7686090000
542,20160608,1000,27940,51950,1451220000
543,20160608,1005,27920,46000,1284530000
544,20160608,1010,27900,291400,8123750000
545,20160608,1015,27920,75450,2104620000
546,20160608,1020,27880,127550,3558460000
547,20160608,1025,27820,281700,7842480000
548,20160608,1030,27860,114500,3189730000
549,20160608,1035,27860,31800,886090000
550,20160608,1040,27900,172900,4817250000
551,20160608,1045,27900,41900,1168610000
552,20160608,1050,27880,252000,7027070000
553,20160608,1055,27880,130500,3639000000
554,20160608,1100,27900,79300,2212560000
555,20160608,1105,27880,117050,3265830000
556,20160608,1110,27880,50800,1416690000
557,20160608,1115,27940,372000,10384150000
558,20160608,1120,27940,36750,1027300000
559,20160608,1125,27940,58700,1640770000
560,20160608,1130,27940,98050,2740350000
561,20160608,1135,27960,417150,11647360000
562,20160608,1140,27960,33200,928040000
563,20160608,1145,27940,49200,1375150000
564,20160608,1150,27940,289250,8078310000
565,20160608,1155,27920,87150,2433730000
566,20160608,1200,27900,180000,5022350000
567,20160608,1205,27900,53950,1505720000
568,20160608,1210,27860,137100,3824650000
569,20160608,1215,27900,309650,8635310000
570,20160608,1220,27920,76050,2123620000
571,20160608,1225,27900,191000,5329950000
572,20160608,1230,27880,195650,5458290000
573,20160608,1235,27880,64100,1787880000
574,20160608,1240,27900,76200,2125230000
575,20160608,1245,27920,290050,8092170000
576,20160608,1250,27940,211200,5897360000
577,20160608,1255,27920,224350,6263440000
578,20160608,1300,27920,57900,1617430000
579,20160608,1305,27940,67600,1888150000
580,20160608,1310,27940,317300,8865590000
581,20160608,1315,27960,165500,4626340000
582,20160608,1320,27960,427300,11947470000
583,20160608,1325,27960,90750,2537790000
584,20160608,1330,28000,249400,6978800000
585,20160608,1335,27980,116850,3270540000
586,20160608,1340,28000,214900,6015830000
587,20160608,1345,27980,464650,13001210000
588,20160608,1350,28000,218300,6107770000
589,20160608,1355,28000,146950,4113570000
590,20160608,1400,27980,265150,7423120000
591,20160608,1405,28000,104400,2922380000
592,20160608,1410,28000,407500,11408650000
593,20160608,1415,28040,597450,16736050000
594,20160608,1420,28020,333900,9366850000
595,20160608,1425,28080,358650,10053610000
596,20160608,1430,28080,223000,6261990000
597,20160608,1435,28040,299000,8387920000
598,20160608,1440,28080,189700,5324760000
599,20160608,1445,28140,346800,9750200000
600,20160608,1450,28080,233550,6568700000
601,20160608,1500,28120,1356100,38133530000
602,20160609,905,28140,929800,26170260000
603,20160609,910,28140,116000,3264300000
604,20160609,915,28160,259550,7309210000
605,20160609,920,28180,100050,2819150000
606,20160609,925,28340,787150,22244670000
607,20160609,930,28380,209150,5928160000
608,20160609,935,28440,974850,27721470000
609,20160609,940,28460,140350,3994180000
610,20160609,945,28480,396800,11302650000
611,20160609,950,28480,358500,10210420000
612,20160609,955,28500,592450,16899640000
613,20160609,1000,28480,164900,4696200000
614,20160609,1005,28440,113400,3230110000
615,20160609,1010,28460,173750,4944920000
616,20160609,1015,28480,428700,12206580000
617,20160609,1020,28460,103150,2937590000
618,20160609,1025,28380,263750,7494830000
619,20160609,1030,28400,215100,6104210000
620,20160609,1035,28460,336050,9553100000
621,20160609,1040,28440,191300,5446620000
622,20160609,1045,28480,211000,6007380000
623,20160609,1050,28560,599000,17078270000
624,20160609,1055,28480,262450,7489830000
625,20160609,1100,28480,115800,3298020000
626,20160609,1105,28520,196200,5593010000
627,20160609,1110,28520,92900,2649950000
628,20160609,1115,28520,327150,9325380000
629,20160609,1120,28540,354300,10112970000
630,20160609,1125,28560,160900,4595770000
631,20160609,1130,28520,214200,6116770000
632,20160609,1135,28560,430950,12289240000
633,20160609,1140,28540,167000,4769460000
634,20160609,1145,28500,188750,5382660000
635,20160609,1150,28500,122550,3492350000
636,20160609,1155,28480,108200,3082200000
637,20160609,1200,28440,258650,7364810000
638,20160609,1205,28420,273300,7771790000
639,20160609,1210,28420,99600,2830430000
640,20160609,1215,28420,138200,3929260000
641,20160609,1220,28420,86600,2461400000
642,20160609,1225,28420,134150,3812440000
643,20160609,1230,28420,101500,2885490000
644,20160609,1235,28420,112400,3195460000
645,20160609,1240,28440,321000,9129790000
646,20160609,1245,28420,139850,3976420000
647,20160609,1250,28420,272250,7737530000
648,20160609,1255,28420,112900,3208670000
649,20160609,1300,28420,75200,2137220000
650,20160609,1305,28420,84450,2400140000
651,20160609,1310,28420,78750,2238200000
652,20160609,1315,28420,365700,10394040000
653,20160609,1320,28420,123000,3495770000
654,20160609,1325,28400,307600,8737580000
655,20160609,1330,28420,215000,6107780000
656,20160609,1335,28420,111450,3167470000
657,20160609,1340,28460,374950,10665980000
658,20160609,1345,28440,293000,8336770000
659,20160609,1350,28420,162850,4628510000
660,20160609,1355,28440,225750,6418980000
661,20160609,1400,28380,212700,6044890000
662,20160609,1405,28340,192050,5448420000
663,20160609,1410,28380,231450,6566570000
664,20160609,1415,28320,323300,9168710000
665,20160609,1420,28280,305200,8620250000
666,20160609,1425,28320,377900,10690000000
667,20160609,1430,28300,370000,10465910000
668,20160609,1435,28280,280500,7929780000
669,20160609,1440,28220,309350,8733800000
670,20160609,1445,28240,299250,8444100000
671,20160609,1450,28260,240900,6806290000
672,20160609,1500,28600,7613200,217737520000
673,20160610,905,28360,1600700,45568170000
674,20160610,910,28320,189050,5355510000
675,20160610,915,28260,221200,6254220000
676,20160610,920,28200,172850,4881640000
677,20160610,925,28160,269250,7587310000
678,20160610,930,28200,254600,7173930000
679,20160610,935,28140,205250,5781680000
680,20160610,940,28100,149150,4195270000
681,20160610,945,28140,172500,4855050000
682,20160610,950,28140,146600,4123550000
683,20160610,955,28160,177400,4990710000
684,20160610,1000,28200,252750,7122340000
685,20160610,1005,28220,183500,5176170000
686,20160610,1010,28260,107250,3030100000
687,20160610,1015,28220,132700,3749350000
688,20160610,1020,28220,99350,2803820000
689,20160610,1025,28240,153800,4340520000
690,20160610,1030,28240,93850,2651050000
691,20160610,1035,28220,205500,5807490000
692,20160610,1040,28280,136300,3849410000
693,20160610,1045,28280,118000,3335770000
694,20160610,1050,28240,191400,5405010000
695,20160610,1055,28280,230050,6498360000
696,20160610,1100,28260,128000,3619180000
697,20160610,1105,28260,114350,3231900000
698,20160610,1110,28240,171300,4840250000
699,20160610,1115,28200,141300,3989420000
700,20160610,1120,28260,237150,6695450000
701,20160610,1125,28220,135650,3833220000
702,20160610,1130,28200,107000,3018590000
